,experiment,kernel,disk_name,cpu_model,ncpus,mem_sys,boot_type,workload,input_size,host time,result,final_tick,host_inst_rate,host_mem_usage,host_op_rate,host_seconds,host_tick_rate,sim_freq,sim_insts,sim_ops,sim_seconds,sim_ticks,numCycles,numFpInsts,numIntInsts,numLoadInsts,numStoreInsts,numMemRefs,numIntAlu,numFpAlu,numSimdAlu,numSimdCrypto,avgRdQLen
1700,os comparison tests,vmlinux-5.4.51,parsec-u20,kvm,2,MESI_Two_Level,systemd,vips,simsmall,65.0606586933136,Success,161239886473573.0,199349085.0,3895324.0,199348234.0,49.61,3249980327161.0,1000000000000.0,9890171046.0,9890171046.0,161.239886,161239886473573.0,932707292101,0,0,0,0,0,0,0,0,0,0.0
1701,os comparison tests,vmlinux-5.4.51,parsec-u20,kvm,8,MESI_Two_Level,systemd,swaptions,simsmall,135.1161825656891,Success,151071018604156.0,34543054468.0,4019684.0,34516986723.0,0.28,265130248691.0,1000000000000.0,9649222741.0,9649222741.0,0.074128,74127960837.0,189132657291,0,0,0,0,0,0,0,0,0,0.0
1702,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,2,MESI_Two_Level,systemd,vips,simsmall,70.06715321540833,Success,147420609300856.0,186897318.0,3896604.0,186896578.0,52.03,2833294723177.0,1000000000000.0,9724497561.0,9724497561.0,147.420609,147420609300856.0,849257266438,0,0,0,0,0,0,0,0,0,0.0
1703,os comparison tests,vmlinux-5.4.51,parsec-u20,kvm,2,MESI_Two_Level,systemd,vips,simmedium,70.06500339508057,Success,148285025803405.0,333002348.0,3897368.0,333000566.0,53.38,2778086075212.0,1000000000000.0,17774453426.0,17774453426.0,148.285026,148285025803405.0,852549418869,0,0,0,0,0,0,0,0,0,0.0
1704,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,2,MESI_Two_Level,systemd,vips,simmedium,65.0581476688385,Success,161129696942071.0,344852762.0,3895576.0,344851361.0,51.83,3109101658846.0,1000000000000.0,17871963544.0,17871963544.0,161.129697,161129696942071.0,929654394527,0,0,0,0,0,0,0,0,0,0.0
1705,os comparison tests,vmlinux-4.15.18,parsec-u18,kvm,2,MESI_Two_Level,systemd,streamcluster,simmedium,280.2301902770996,Success,1264627218634588.0,1433685009.0,3934652.0,1433665687.0,12.34,1251076667005.0,1000000000000.0,17691702067.0,17691702067.0,15.438548,15438547680984.0,214104633559,0,0,0,0,0,0,0,0,0,0.0
1706,os comparison tests,vmlinux-5.4.51,parsec-u20,kvm,8,MESI_Two_Level,systemd,swaptions,simmedium,140.1232144832611,Success,151610358200680.0,23585241847.0,4020708.0,23578369496.0,0.6,487266735018.0,1000000000000.0,14242577921.0,14242577921.0,0.294349,294348614076.0,196469444874,0,0,0,0,0,0,0,0,0,0.0
1707,os comparison tests,vmlinux-5.4.51,parsec-u20,kvm,8,MESI_Two_Level,systemd,streamcluster,simsmall,185.15028929710388,Success,174312245024578.0,1613139525.0,4047328.0,1613132659.0,46.13,517773814494.0,1000000000000.0,74415878503.0,74415878503.0,23.885583,23885582781060.0,1194886122432,0,0,0,0,0,0,0,0,0,0.0
1708,os comparison tests,vmlinux-5.4.51,parsec-u20,kvm,8,MESI_Two_Level,systemd,streamcluster,simmedium,185.1589891910553,Success,179120194913593.0,1722331696.0,4047332.0,1722323129.0,48.44,566264085072.0,1000000000000.0,83434862830.0,83434862830.0,27.431673,27431673391143.0,1358217482229,0,0,0,0,0,0,0,0,0,0.0
1709,os comparison tests,vmlinux-5.4.51,parsec-u20,kvm,8,MESI_Two_Level,systemd,vips,simsmall,130.12115097045898,Success,161768661450958.0,121874948.0,4022752.0,121874676.0,100.35,1611978840875.0,1000000000000.0,12230616430.0,12230616430.0,161.768661,161768661450958.0,3762784485652,0,0,0,0,0,0,0,0,0,0.0
1710,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,8,MESI_Two_Level,systemd,vips,simsmall,130.1141872406006,Success,161336503380952.0,124220242.0,4024032.0,124219965.0,98.94,1630711150939.0,1000000000000.0,12289857231.0,12289857231.0,161.336503,161336503380952.0,3751546564508,0,0,0,0,0,0,0,0,0,0.0
1711,os comparison tests,vmlinux-5.4.51,parsec-u20,kvm,8,MESI_Two_Level,systemd,vips,simmedium,130.1158480644226,Success,162341891512093.0,204466340.0,4024800.0,204465846.0,99.89,1625225309366.0,1000000000000.0,20423845293.0,20423845293.0,162.341892,162341891512093.0,3772464981031,0,0,0,0,0,0,0,0,0,0.0
1712,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,blackscholes,simsmall,790.6676199436188,Success,15229368543845.0,4884895.0,3968408.0,5036897.0,766.81,225509792.0,1000000000000.0,3745798159.0,3862355653.0,0.172924,172923739165.0,516234780,165114334,129066267,38803937,8459318,47263255,91764168,80906817,91834659,0,0.99
1713,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,2,MESI_Two_Level,systemd,blackscholes,simsmall,805.6600687503815,Success,21268713196469.0,5154623.0,4030140.0,5304656.0,774.36,111539642.0,1000000000000.0,3991507449.0,4107686936.0,0.086371,86371283593.0,517195874,165114164,128450634,38703588,8386697,47090285,91317015,80906814,91834505,0,1.0
1714,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,8,MESI_Two_Level,systemd,blackscholes,simsmall,825.6987438201904,Success,20672291486864.0,6957723.0,4450432.0,7110217.0,772.66,56215177.0,1000000000000.0,5375965970.0,5493793138.0,0.043435,43435324864.0,1020114891,165118744,131416436,39127471,8616163,47743634,93710792,80907528,91835898,0,0.98
1715,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,2,MESI_Two_Level,systemd,blackscholes,simsmall,850.7505371570587,Success,144677294942276.0,7843736.0,4073756.0,7992553.0,790.08,112760080.0,1000000000000.0,6197143292.0,6314721024.0,0.089089,89088989500.0,528220831,165452539,128899151,38483089,8193025,46676114,95577781,80190496,90675105,0,0.99
1716,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,blackscholes,simsmall,850.6945073604584,Success,115712313068792.0,6434514.0,4065272.0,6591715.0,806.98,232529840.0,1000000000000.0,5192533873.0,5319392960.0,0.187647,187647314185.0,563505446,165466440,147086987,41037981,9505788,50543769,109855773,80193030,90678846,0,1.0
1717,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,8,MESI_Two_Level,systemd,blackscholes,simsmall,915.7435522079468,Success,152301872898776.0,11428857.0,4532964.0,11582332.0,780.56,30610590.0,1000000000000.0,8920904407.0,9040702620.0,0.023893,23893396021.0,572576188,165808121,132891142,38941857,8375783,47317640,99025313,80361972,90868612,0,1.01
1718,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,2,MESI_Two_Level,systemd,blackscholes,simmedium,2812.531537294388,Success,20360868196889.0,1614947.0,4046524.0,1781407.0,2778.53,122173532.0,1000000000000.0,4487175948.0,4949689794.0,0.339463,339462680851.0,2036916461,660425769,509098907,154264804,33206224,187471028,361496938,323647824,367314514,0,1.0
1719,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,8,MESI_Two_Level,systemd,blackscholes,simmedium,2862.3430364131927,Success,20213470840124.0,2164226.0,4483200.0,2329355.0,2812.78,41119015.0,1000000000000.0,6087496746.0,6551969391.0,0.115659,115658867359.0,2737380272,660432384,512809544,154682316,33419808,188102124,364660583,323648951,367316165,0,0.98
1720,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,blackscholes,simmedium,2867.3343970775604,Success,16495935153068.0,1500317.0,3965336.0,1662978.0,2845.28,238369218.0,1000000000000.0,4268817868.0,4731632112.0,0.678226,678226498264.0,2036716210,660426080,509442270,154321905,33260089,187581994,361715244,323647819,367314743,0,1.0
1721,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,2,MESI_Two_Level,systemd,blackscholes,simmedium,2942.4506270885468,Success,141928162308461.0,2346514.0,4075804.0,2508918.0,2878.7,120261794.0,1000000000000.0,6754911849.0,7222423198.0,0.346198,346197722068.0,2076641872,662919680,509343603,153239479,32186983,185426462,377431138,321332272,363303021,0,1.0
1722,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,blackscholes,simmedium,2957.4369657039642,Success,110452848960962.0,1966668.0,4063228.0,2129664.0,2915.45,240943682.0,1000000000000.0,5733730090.0,6208936366.0,0.70246,702460110061.0,2109489818,662854447,524218879,155337076,33296072,188633148,389052281,321296778,363263943,0,1.0
1723,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,8,MESI_Two_Level,systemd,blackscholes,simmedium,3002.4856173992157,Success,152656682549294.0,3192962.0,4503264.0,3355633.0,2874.5,30905956.0,1000000000000.0,9178154009.0,9645751428.0,0.088839,88839026713.0,2091279666,662845254,509681286,153262550,32211162,185473712,377716955,321295207,363261123,0,0.99
1724,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,bodytrack,simsmall,3322.745700597763,Success,113951927780894.0,1851443.0,4106236.0,2014031.0,3281.62,242722381.0,1000000000000.0,6075730990.0,6609284215.0,0.796523,796522685995.0,2391960016,546412503,788481891,151647990,45509291,197157281,637408665,302622659,309042818,0,1.0
1725,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,bodytrack,simsmall,3377.7650184631348,Success,17640454829060.0,1427636.0,4087196.0,1580916.0,3349.37,240064912.0,1000000000000.0,4781682647.0,5295076900.0,0.804067,804066734395.0,2414614737,546345706,805743122,142428813,38210975,180639788,674456091,305934556,312072237,0,1.0
1726,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,2,MESI_Two_Level,systemd,bodytrack,simsmall,3387.8040227890015,Success,141656527590419.0,2102542.0,4211992.0,2263307.0,3323.39,135928853.0,1000000000000.0,6987558516.0,7521845035.0,0.451744,451744136668.0,2712716963,546665571,789932821,151821398,45607129,197428527,638657225,302742677,309174352,0,1.0
1727,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,2,MESI_Two_Level,systemd,bodytrack,simsmall,3448.0035288333893,Success,20327177775701.0,1463408.0,4168380.0,1613922.0,3419.05,134446585.0,1000000000000.0,5003472715.0,5518085450.0,0.45968,459680172022.0,2759556781,547006124,807964600,142715466,38357213,181072679,676383064,306216329,312389882,0,1.0
1728,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,8,MESI_Two_Level,systemd,bodytrack,simsmall,3928.4831664562225,Success,1183843383160097.0,5275836.0,4851844.0,5429821.0,3366.36,63963706.0,1000000000000.0,17760367879.0,18278738698.0,0.215325,215324929864.0,5113402467,547262896,814753672,143720600,38938170,182658770,681699782,306322362,312505493,0,0.99
1729,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,raytrace,simsmall,5079.160294055939,Success,119098428074948.0,4552323.0,4116476.0,4683991.0,5025.97,256798068.0,1000000000000.0,22879847703.0,23541609809.0,1.29066,1290659949433.0,3875855702,1317857336,710362101,293527462,98703405,392230867,470634798,728949014,419454277,0,1.0
1730,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,2,MESI_Two_Level,systemd,streamcluster,simsmall,5134.270267963409,Success,139718697975137.0,1304360.0,4244764.0,1487794.0,5069.77,123669794.0,1000000000000.0,6612810139.0,7542780653.0,0.626978,626977931797.0,3764488155,1236809549,959924489,272217908,13731622,285949530,1074341132,378060910,633412892,0,1.0
1731,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,raytrace,simsmall,5294.776545286179,Success,24525598153034.0,4437615.0,4091292.0,4568673.0,5262.31,255900694.0,1000000000000.0,23352106024.0,24041770622.0,1.346629,1346628748942.0,4043930176,1338993005,751823961,313862470,110409506,424271976,524803953,727712476,403296367,0,1.0
1732,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,8,MESI_Two_Level,systemd,raytrace,simsmall,5209.462053537369,Success,157384103329694.0,5209093.0,4568804.0,5340711.0,5062.52,39691612.0,1000000000000.0,26371150215.0,27037470217.0,0.20094,200939699161.0,4783977089,1321798343,716368478,295550564,98805204,394355768,472539798,732519731,421204463,0,1.08
1733,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,8,MESI_Two_Level,systemd,raytrace,simsmall,5389.409369945526,Success,28797891019598.0,4729877.0,4451456.0,4860206.0,5324.45,39323266.0,1000000000000.0,25183981839.0,25877912427.0,0.209375,209374685065.0,5018346163,1342466596,757876630,315774422,110751305,426525727,526050245,731253673,404966788,0,1.08
1734,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,streamcluster,simsmall,5289.364584445953,Success,113785556109437.0,1147248.0,4120568.0,1321753.0,5246.35,234962228.0,1000000000000.0,6018863378.0,6934376130.0,1.232694,1232693541865.0,3701782406,1236643959,927977147,266518918,11165293,277684211,1050140336,378061963,633435839,0,1.0
1735,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,2,MESI_Two_Level,systemd,streamcluster,simsmall,6090.296460390091,Success,21285344172179.0,820051.0,4127416.0,978477.0,6062.22,122696194.0,1000000000000.0,4971327711.0,5931741612.0,0.743811,743810868910.0,4467192603,1278249089,1217108912,442463118,22795754,465258872,751889160,888352343,548150092,0,1.0
1736,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,fluidanimate,simsmall,6130.020008087158,Success,18100186061303.0,815781.0,4057496.0,991776.0,6106.77,250786797.0,1000000000000.0,4981787377.0,6056544124.0,1.531497,1531496970334.0,4599089999,1138407856,1522245009,349158940,37737753,386896693,1240191833,728214446,395902921,0,1.0
1737,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,streamcluster,simsmall,6150.030323028564,Success,17950889457020.0,771094.0,4029852.0,925928.0,6126.66,241219989.0,1000000000000.0,4724233043.0,5672850116.0,1.477873,1477873338643.0,4434939996,1278192821,1193291534,439102055,20668206,459770261,733148598,888345689,548154256,0,1.0
1738,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,fluidanimate,simsmall,6245.217202425003,Success,110605008678932.0,1038119.0,4070392.0,1219262.0,6197.33,253775889.0,1000000000000.0,6433561712.0,7556165409.0,1.572732,1572731825203.0,4722918392,1173740592,1579242768,346560583,37830359,384390942,1336709229,728225921,395806597,0,1.0
1739,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,2,MESI_Two_Level,systemd,fluidanimate,simsmall,6380.314152002335,Success,20749628900369.0,829320.0,4134588.0,1005251.0,6346.31,125903525.0,1000000000000.0,5263119037.0,6379629635.0,0.799022,799022247931.0,4797786295,1144538984,1601282968,365351482,45663653,411015135,1299405298,730842434,395842562,0,1.01
1740,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,2,MESI_Two_Level,systemd,fluidanimate,simsmall,6535.364695310593,Success,136970918383592.0,1118507.0,4184344.0,1298711.0,6470.58,127253448.0,1000000000000.0,7237383571.0,8403412398.0,0.823403,823403232541.0,4938383138,1179885216,1661016973,363751600,46432565,410184165,1397031681,730866232,395745868,0,1.01
1741,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,8,MESI_Two_Level,systemd,streamcluster,simsmall,6970.8108649253845,Success,150841393204412.0,1441789.0,4828896.0,1619375.0,6840.23,33571332.0,1000000000000.0,9862176305.0,11076904906.0,0.229636,229635781354.0,5505616891,1238230401,1569827236,377204474,62627818,439832292,1536269989,378399211,633801542,0,1.0
1742,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,8,MESI_Two_Level,systemd,fluidanimate,simsmall,7115.933363437653,Success,20836968762746.0,1007125.0,4554880.0,1186002.0,7062.44,37481487.0,1000000000000.0,7112758760.0,8376071961.0,0.264711,264710812213.0,6319522780,1162902030,1889255346,424010616,72780107,496790723,1514462171,738751836,395725364,0,1.1
1743,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,ferret,simsmall,7150.903546571732,Success,841488220904546.0,1141310.0,4142076.0,1300591.0,7000.99,252435151.0,1000000000000.0,7990308299.0,9105429763.0,1.767297,1767297160441.0,5307198677,678250548,2152100089,449242312,107516844,556759156,1630764397,277246980,372579759,0,1.0
1744,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,2,MESI_Two_Level,systemd,swaptions,simsmall,7135.906700372696,Success,150396839661287.0,1050130.0,4095256.0,1217663.0,7075.18,127354036.0,1000000000000.0,7429857242.0,8615181212.0,0.901053,901052708338.0,5411727975,858905185,2109973938,430216619,122196524,552413143,1566319912,421867655,398564679,0,1.0
1745,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,swaptions,simsmall,7181.1709723472595,Success,117161054150519.0,905628.0,4072440.0,1073055.0,7137.56,253620096.0,1000000000000.0,6463969666.0,7658993816.0,1.810228,1810227982978.0,5436120068,859471352,2128068639,432831757,123599004,556430761,1580331777,422141201,398823415,0,1.0
1746,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,8,MESI_Two_Level,systemd,swaptions,simsmall,7350.996964216232,Success,149693596225670.0,1330699.0,4796132.0,1496688.0,7218.33,34151686.0,1000000000000.0,9605427751.0,10803586324.0,0.246518,246518185384.0,5886487365,860928758,2135790326,434170721,123949247,558119968,1586896117,422850769,399496322,0,1.0
1747,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,8,MESI_Two_Level,systemd,ferret,simsmall,7491.595188617706,Success,151448299879223.0,1346213.0,4838112.0,1500975.0,7358.87,68736996.0,1000000000000.0,9906612481.0,11045484067.0,0.505827,505826927074.0,12120758295,677309098,2194593040,454964597,111133416,566098013,1664545230,277248823,372583012,0,1.02
1748,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,8,MESI_Two_Level,systemd,streamcluster,simsmall,7816.770796060562,Success,20718340044545.0,874276.0,4563076.0,1036317.0,7757.44,33878642.0,1000000000000.0,6782147570.0,8039170037.0,0.262812,262811591335.0,6311564532,1279601425,1861182493,552509738,73501863,626011601,1241801709,888709576,548509236,0,1.0
1749,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,swaptions,simsmall,8392.744528055191,Success,16915000728674.0,635870.0,3983772.0,805432.0,8368.9,254636553.0,1000000000000.0,5321530919.0,6740572749.0,2.131027,2131026869971.0,6399480089,1094078351,2440675436,488928827,150353743,639282570,1898599679,502342987,492810065,0,1.0
1750,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,8,MESI_Two_Level,systemd,swaptions,simsmall,8416.983759403229,Success,21026700130790.0,833006.0,4547712.0,1002834.0,8363.68,32415704.0,1000000000000.0,6966996284.0,8387386763.0,0.271115,271114687261.0,6471085887,1095064452,2444508569,489562163,150373454,639935617,1902040636,502790743,493254946,0,0.99
1751,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,2,MESI_Two_Level,systemd,ferret,simsmall,8527.119928836823,Success,22094572206440.0,669731.0,4248252.0,831305.0,8498.01,132349394.0,1000000000000.0,5691381089.0,7064432099.0,1.124706,1124706024145.0,6753776648,858515721,2636295020,539870818,120386557,660257375,1996187388,403284016,461783808,0,1.0
1752,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,ferret,simsmall,8532.120206832886,Success,17781626842067.0,639556.0,4110748.0,800908.0,8509.35,258752152.0,1000000000000.0,5442203771.0,6815202450.0,2.201812,2201811508477.0,6609000319,858745448,2634828079,539798193,119953150,659751343,1995057919,403286643,461780058,0,1.0
1753,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,2,MESI_Two_Level,systemd,swaptions,simsmall,8632.637238502502,Success,1558978652691452.0,1152804.0,4180664.0,1323322.0,8318.85,128640777.0,1000000000000.0,9590004662.0,11008523780.0,1.070144,1070143588198.0,6427288697,1093993237,2440508662,488859543,150241116,639100659,1898662622,502302322,492771640,0,1.0
1754,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,freqmine,simsmall,8677.162794589996,Success,18391929344984.0,632377.0,4123032.0,822541.0,8652.66,259472949.0,1000000000000.0,5471740981.0,7117172948.0,2.245132,2245131577378.0,6742136727,3215,3494074772,539909484,215953869,755863353,2734715348,389,1254,0,1.0
1755,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,8,MESI_Two_Level,systemd,ferret,simsmall,8832.643007040024,Success,21376485517601.0,816497.0,4818052.0,973580.0,8781.32,48849091.0,1000000000000.0,7169924610.0,8549314734.0,0.428959,428959475470.0,10269339096,857759373,2646797486,541711293,120493756,662205049,2004942966,403288095,461803532,0,1.01
1756,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,2,MESI_Two_Level,systemd,freqmine,simsmall,8837.698107719421,Success,21710148848273.0,648239.0,4228796.0,836731.0,8810.42,149548979.0,1000000000000.0,5711258958.0,7371953182.0,1.317589,1317589444648.0,7904552265,7866,3529069853,543031118,217389330,760420448,2767968885,1151,2725,0,1.02
1757,os comparison tests,vmlinux-4.15.18,parsec-u18,simple,1,MESI_Two_Level,systemd,dedup,simsmall,9152.606143951416,Success,18451110233855.0,607581.0,4120988.0,722009.0,9130.14,265470889.0,1000000000000.0,5547300572.0,6592042908.0,2.423786,2423785598857.0,7278635355,35849568,2952673180,574288701,290765678,865054379,2087311865,636505,1283347,0,1.0
1758,os comparison tests,vmlinux-5.4.51,parsec-u20,simple,1,MESI_Two_Level,systemd,freqmine,simsmall,9227.650158166885,Success,115298338167749.0,765126.0,4192248.0,945126.0,9181.65,263003114.0,1000000000000.0,7025114928.0,8677816726.0,2.414802,2414801973475.0,7251657577,32750,3655552164,545642898,223926419,769569317,2882103273,2792,4187,0,1.0
